time_scan_scan,score,
78.0313,0.788971,
26.4488,0.894164,
26.9329,0.739565,
26.6231,0.385696,
86.3805,0.554514,
96.4991,0.214414,
78.5672,0.224001,
91.8126,0.189731,
91.5376,0.146923,
29.7324,0.0879465,
75.7542,0.891089,
78.4673,0.102438,
85.2876,0.137902,
72.8551,0.192572,
21.5599,0.815216,
70.4272,0.410911,
29.2624,0.179851,
36.9219,0.125603,
25.0779,0.308316,
65.6219,0.153138,
28.3189,0.546335,
22.8518,0.104913,
31.9627,0.313841,
21.4709,2.05672,
23.6208,0.137655,
23.8857,1.5404,
21.9412,0.128358,
23.441,0.0937963,
74.1565,0.14476,
73.6151,0.103419,
75.0955,0.105861,
79.1377,0.0952643,
23.1986,0.0507393,
23.446,0.108852,
72.7414,0.592425,
21.2489,0.16871,
29.633,0.104965,
46.7296,0.0858569,
20.6448,0.124447,
88.179,5.45678,
23.5005,4.34844,
97.9167,0.132866,
24.6169,0.598842,
55.113,0.101439,
25.8542,0.108274,
94.0316,0.951524,
27.578,3.69059,
46.9041,0.087384,
26.1399,0.112019,
47.9879,0.0996871,
27.675,0.343778,
46.028,0.0812257,
23.4582,0.117075,
48.76,2.34888,
23.1319,0.126098,
97.0715,0.0732116,
36.7945,0.125489,
126.649,0.833389,
29.1832,0.148491,
118.845,0.307982,
31.3364,1.03469,
70.8936,0.0878246,
108.844,0.174482,
70.5226,0.132815,
32.5726,0.207297,
70.1332,0.198941,
40.0776,0.159948,
107.249,0.12984,
108.454,0.20341,
69.7023,0.148159,
27.9257,0.327868,
57.4631,0.157564,
29.872,0.198431,
147.302,0.107866,
27.3866,0.219118,
106.911,0.313263,
93.7485,0.507726,
58.6929,0.150457,
37.274,0.347588,
54.1089,0.161247,
99.0942,0.411574,
59.3115,0.289278,
30.1067,0.605147,
116.341,0.131694,
50.7908,0.34095,
70.3595,0.153611,
41.0341,0.178174,
137.45,0.0794464,
34.9118,0.152666,
152.689,0.0962376,
102.814,0.145573,
129.669,0.129792,
38.9976,0.158372,
151.317,0.261054,
29.329,0.125518,
30.3111,0.879443,
28.8852,0.107248,
88.4677,0.141197,
33.2588,0.139969,
101.668,0.188532,
86.8951,0.123971,
36.3823,0.184502,
35.0938,0.176005,
36.5586,0.12762,
29.4368,0.250867,
26.1312,0.184491,
24.2986,0.0996642,
29.2177,0.157265,
28.4449,0.142742,
24.8681,0.142039,
23.9696,0.162693,
24.0365,0.410676,
92.0335,0.150038,
80.337,0.115346,
22.0502,0.184343,
67.7413,0.156865,
28.5048,0.0943428,
33.3667,0.124115,
42.0513,0.342583,
24.7096,0.118617,
67.9503,0.21175,
73.0954,14.0196,
72.8404,0.233418,
75.0521,0.241904,
72.4987,0.285442,
21.2436,0.108711,
20.2142,0.192486,
62.1328,0.20064,
64.515,0.24149,
18.9158,0.214416,
18.6993,3.94918,
35.5523,0.80293,
77.3082,0.730427,
20.8183,1.09591,
22.1621,0.358075,
22.5063,0.325927,
23.4968,0.505539,
21.9348,0.202677,
34.5885,0.14745,
113.995,0.617298,
69.1716,0.215585,
82.17,0.17337,
29.9086,0.230941,
77.9588,0.192224,
33.3446,0.428968,
53.4728,0.115924,
38.4914,0.622835,
28.6652,0.390876,
159.696,0.35687,
30.6158,0.196757,
36.593,0.167964,
100.325,0.114373,
105.529,0.168934,
132.669,0.114105,
24.4356,0.135684,
76.0002,0.252595,
29.713,0.370624,
74.6336,0.135299,
33.5247,4.52148,
81.3867,0.830598,
91.1927,0.209983,
88.6952,0.353051,
87.7649,0.239064,
154.088,0.159245,
90.2757,0.091685,
107.37,0.195176,
90.6538,0.198514,
90.667,0.131179,
83.3797,0.116448,
26.2583,0.112816,
81.2439,0.100844,
75.1977,0.091058,
24.8247,0.0851074,
75.3682,0.091147,
26.0289,0.106158,
42.1096,0.100808,
82.2062,0.881576,
145.767,0.207845,
89.201,0.669421,
78.2751,0.199755,
133.628,0.891853,
89.8949,0.538831,
128.733,0.275587,
91.2867,0.102378,
49.8961,0.310186,
82.3725,0.215347,
24.6803,0.289534,
24.4236,0.153829,
26.6988,0.207547,
22.4788,0.123803,
75.3117,0.127808,
68.945,0.158422,
22.6497,0.166893,
25.0967,0.421744,
73.1265,0.296652,
31.7242,0.408253,
90.9122,0.163968,
24.6965,0.338385,
23.8571,0.135679,
24.2951,0.12841,
80.968,0.184133,
23.465,0.139902,
70.7882,0.323568,
75.0445,0.451079,
78.4929,0.22226,
84.2841,0.3383,
27.0652,0.135745,
76.4592,0.172079,
69.752,0.19516,
26.2112,3.44672,
27.5944,2.43546,
36.4228,0.328,
94.7769,0.364404,
29.0499,0.229958,
28.2857,0.116018,
100.126,0.1844,
39.2019,0.154968,
52.3947,0.223589,
28.3198,0.797037,
100.487,0.522571,
102.859,0.248422,
29.8706,0.209214,
98.8003,0.273483,
29.5566,0.683964,
43.0819,0.255604,
87.1316,0.142339,
27.0754,0.12887,
28.2106,0.10803,
27.6748,0.108711,
77.5608,0.0852995,
27.0407,0.254279,
40.9754,0.151467,
41.4799,0.0959048,
53.3326,0.157064,
98.9255,0.293215,
43.542,0.308843,
112.684,0.147854,
184.151,0.131928,
103.435,0.347078,
44.9729,0.141597,
29.2232,0.0852342,
121.906,0.125282,
93.8925,0.241897,
108.581,0.119537,
114.686,0.256527,
109.929,0.202353,
83.8221,0.191079,
88.9452,0.168614,
83.9528,0.215279,
84.9799,0.125383,
24.5365,0.124438,
24.2307,0.148936,
23.9507,0.140962,
75.4812,0.145894,
24.4429,0.517427,
76.9262,0.14178,
91.0365,1.60278,
27.1058,0.769411,
95.9413,0.552136,
87.5357,0.229851,
158.91,0.135782,
101.634,0.19325,
158.422,0.169174,
101.302,0.111873,
106.752,0.165471,
32.4733,0.125077,
31.8361,0.253352,
30.5865,0.235397,
158.408,0.188285,
30.0703,0.121665,
27.2646,0.130852,
78.5334,0.192234,
74.814,0.215478,
125.483,0.127511,
69.9839,0.236256,
86.1364,0.12753,
33.2215,0.263457,
97.8466,0.507224,
23.57,0.117712,
73.5627,0.54337,
78.1305,0.129246,
95.2415,0.181798,
35.5793,0.123956,
22.4296,0.155539,
72.991,0.110726,
30.8133,0.123433,
92.895,0.144961,
76.318,0.136948,
131.157,0.232395,
23.8597,0.220211,
24.0741,0.183175,
71.0281,0.0989797,
24.5072,0.100274,
69.4549,0.111953,
72.0017,0.140117,
73.5623,0.136716,
123.956,0.141478,
29.8028,0.113549,
69.0636,0.117361,
22.6251,0.247072,
89.4643,0.178366,
34.3986,0.102177,
80.0116,0.107117,
79.2985,0.466811,
36.0766,0.146631,
78.2351,0.116342,
24.6634,0.111394,
69.9429,0.09846,
22.8287,0.107126,
28.9303,0.122971,
80.3907,0.12428,
24.0898,0.279649,
133.047,0.135116,
22.5431,0.164272,
69.2328,0.12013,
23.006,0.369164,
74.3657,0.134074,
85.6494,0.154287,
28.9312,0.317521,
97.9999,10.3846,
165.116,0.86125,
38.9235,0.174722,
30.486,0.131969,
95.1895,0.322962,
95.4876,0.116108,
35.3715,0.194259,
84.0661,0.132884,
68.6785,0.120436,
73.0588,0.13948,
23.0463,0.405275,
69.6835,0.148445,
73.2923,0.46181,
23.2879,0.159221,
32.7854,0.38191,
135.075,0.138138,
75.2944,0.310288,
77.6474,0.118024,
79.6797,0.127862,
22.0124,0.139394,
66.5993,0.16653,
78.8847,0.114762,
26.5019,0.739624,
82.9297,0.19294,
81.0061,0.103143,
23.6806,0.244611,
83.7832,0.111643,
25.9502,0.294991,
79.1644,0.128468,
25.3397,0.139031,
79.655,0.111878,
84.9134,0.61185,
25.4439,0.151329,
81.227,0.0761145,
35.8111,0.126003,
24.4429,0.205011,
68.1959,0.245487,
25.048,0.121194,
74.5211,0.157494,
66.4822,0.305492,
23.5038,0.2128,
26.3664,0.239871,
24.7249,0.184857,
23.5444,0.138463,
73.5988,0.160199,
82.0376,0.125409,
23.8907,0.175362,
23.3913,0.21478,
22.9444,0.125486,
75.338,0.186137,
86.057,0.372806,
83.5455,0.216597,
25.8691,0.130992,
90.6658,0.195647,
25.3977,0.159083,
94.0611,2.90587,
84.6939,0.251148,
83.0708,0.304334,
26.3278,0.435943,
40.4654,0.118692,
26.302,0.216654,
101.002,0.138965,
98.6827,1.99051,
23.4198,0.108681,
88.7522,0.211706,
90.6013,0.161043,
39.9509,0.150703,
125.305,0.311736,
80.5884,0.353922,
84.1686,0.149692,
46.2912,0.460703,
87.4399,0.398223,
89.795,0.601246,
25.6186,0.294752,
35.5658,0.358243,
76.9305,5.46028,
34.4531,2.41485,
84.4399,0.795714,
96.6699,0.465028,
29.7988,0.202103,
30.826,0.282393,
100.008,0.174727,
109.879,0.159372,
30.2458,0.282254,
119.789,0.204216,
61.7552,0.19641,
143.916,0.157198,
53.6134,0.281603,
133.651,0.197117,
146.027,0.136154,
120.053,0.244094,
114.266,0.198799,
40.2136,0.389259,
167.87,0.18542,
30.3657,0.230999,
30.7768,0.263144,
93.1544,0.204292,
111.939,0.183262,
108.25,0.252482,
85.7877,0.15043,
27.6945,0.165916,
28.0143,0.166618,
85.1456,2.50575,
23.3332,0.270103,
24.5945,0.188114,
41.6477,0.261957,
25.6395,0.147982,
76.4252,0.154292,
26.5794,2.33825,
89.9058,0.583424,
148.821,1.7118,
30.7313,0.417938,
33.6985,0.346334,
104.166,0.134726,
42.0032,0.598948,
35.6535,0.427726,
30.0682,0.87774,
46.8881,0.158702,
32.4397,0.239443,
163.411,0.136877,
96.5778,0.118545,
89.7043,0.40804,
32.1236,0.146239,
37.0754,0.114652,
133.278,0.100856,
36.3645,0.17039,
29.1452,0.71269,
82.8813,0.127242,
29.0156,0.232077,
97.9521,0.124778,
91.9645,0.0900463,
28.615,0.339792,
28.507,0.133073,
89.5572,0.185782,
38.506,0.224142,
81.4957,0.16162,
32.1556,0.131499,
96.1534,0.112125,
28.1376,0.130388,
80.4377,0.0918323,
26.3498,0.119369,
86.022,0.107805,
90.8178,0.151446,
24.5048,0.651183,
80.9065,0.292644,
27.5089,0.296014,
31.5372,0.329059,
32.248,0.0991745,
98.6633,0.154034,
34.8038,0.134946,
82.7923,0.185409,
88.3945,0.151185,
101.396,0.599625,
24.3608,1.97011,
26.1158,0.376796,
25.2383,0.497708,
77.4931,0.113888,
34.2638,0.21505,
31.9632,0.387875,
78.3758,0.112896,
24.9474,0.150342,
118.29,0.20439,
78.6904,0.401811,
21.6803,0.303694,
22.975,0.129333,
36.2709,0.188591,
68.8835,0.151917,
75.5708,0.200656,
87.3975,0.096745,
76.4532,0.412387,
25.19,0.189626,
79.9651,0.460274,
106.294,0.344328,
34.7863,0.250967,
37.8558,0.161319,
46.8155,0.226055,
176.699,0.184241,
36.5675,0.14656,
37.4496,0.445602,
123.777,0.280863,
40.3146,0.205066,
38.2665,0.128645,
28.5515,0.393331,
30.4707,0.467597,
106.75,0.167983,
94.0372,0.158325,
111.039,0.218981,
34.8657,1.10117,
109.164,0.198499,
111.347,0.20256,
35.4298,0.514179,
107.865,0.252741,
34.5106,0.230985,
37.7566,0.366831,
32.2507,0.29236,
50.668,0.23294,
31.6627,0.746146,
36.8454,0.618356,
33.1659,0.165537,
32.2443,0.326146,
33.0329,0.264861,
102.09,0.194003,
39.1806,0.190521,
31.4331,0.180778,
105.83,0.237162,
33.2528,0.445485,
110.801,0.339335,
111.517,0.289366,
35.8859,0.469848,
45.7682,0.117396,
140.523,0.191879,
34.6683,0.138366,
176.756,0.51837,
36.6154,0.183315,
205.679,0.204477,
157.379,0.360873,
44.762,0.466045,
80.1853,0.420739,
115.443,0.41504,
70.3057,0.235629,
40.2744,0.489371,
88.258,0.171783,
57.0458,0.221226,
62.0352,0.666041,
33.2485,0.211783,
86.8722,0.132499,
113.008,0.171371,
135.446,0.203426,
36.607,0.258433,
57.4484,0.167464,
116.36,0.19687,
130.955,0.362237,
35.1868,0.354295,
62.8405,0.36704,
82.8764,0.199358,
36.2491,0.335902,
58.8862,0.404641,
72.5615,0.192663,
111.201,0.239326,
136.666,0.117842,
42.2592,0.187823,
92.6006,0.285668,
118.252,0.319561,
71.2825,0.334885,
113.679,0.4903,
74.2272,0.179721,
40.1342,0.251695,
63.0313,0.149695,
50.1115,0.234609,
76.4925,0.138755,
114.415,0.203263,
151.528,0.206818,
113.879,0.787848,
72.0418,0.175151,
37.4352,0.155128,
104.713,0.175399,
128.287,0.222902,
35.1063,0.19155,
32.7804,0.146623,
41.2409,0.213926,
39.6212,0.165846,
40.3732,0.184298,
40.7176,0.188638,
42.7867,0.18411,
41.875,0.159561,
40.4694,0.1492,
42.3297,0.213772,
40.8808,0.252292,
40.3056,0.164104,
29.5443,0.165893,
30.4287,0.185347,
27.6602,7.98483,
27.9889,0.424678,
121.156,0.473625,
90.4253,0.728352,
88.1779,0.268122,
43.6618,5.39516,
97.1985,0.691741,
91.9113,0.386337,
31.1355,0.264843,
25.2291,0.502748,
37.0227,0.471319,
40.8551,0.486823,
93.8812,0.34466,
102.285,0.265808,
89.2821,0.27235,
28.7392,0.241727,
74.7556,0.175237,
23.4217,0.154859,
34.1343,1.33331,
70.5343,0.261159,
69.7148,0.333187,
67.9177,0.251672,
71.1519,1.69646,
24.1691,0.311167,
73.2629,0.230588,
70.1078,0.132082,
21.4062,0.745214,
69.0447,0.435074,
71.5907,0.189918,
67.6978,0.2351,
22.4883,0.390127,
73.1923,0.336833,
20.5191,2.65713,
21.5968,1.33896,
71.7141,0.213274,
70.9173,0.259102,
23.0196,4.80785,
30.7098,0.422118,
24.6828,0.689408,
73.8915,0.35377,
71.4668,0.745469,
77.0344,0.389264,
23.3729,0.194445,
77.2712,0.311441,
24.4449,0.473686,
31.7047,0.790989,
76.2536,0.20848,
74.2863,0.20832,
61.9141,0.154972,
23.7488,0.180619,
29.2654,0.264853,
76.7607,0.205941,
123.995,0.475538,
22.4608,0.300252,
75.1599,0.165188,
20.9429,0.345205,
20.8575,0.151274,
22.7964,0.293626,
36.7246,0.189407,
25.3534,0.370142,
25.4453,0.343273,
83.2667,2.87627,
97.6239,0.753006,
103.087,1.1371,
96.2929,1.15593,
29.4047,1.64619,
91.1798,0.206,
111.871,0.304591,
31.862,0.16492,
44.3484,0.159827,
108.492,0.397384,
95.6098,0.288291,
29.0926,0.197087,
30.623,0.148507,
107.014,0.219495,
34.0239,0.12163,
26.0309,0.18072,
30.5711,0.253226,
98.1945,0.174388,
138.996,0.115618,
77.626,0.135917,
